PASSENGERS,FREIGHT,MAIL,DISTANCE,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH,CLASS
3627.00,0.00,0.00,296.00,SkyWest Airlines Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",3,F
3631.00,0.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",7,F
3635.00,0.00,0.00,160.00,Air Wisconsin Airlines Corp,10408,"Appleton, WI",ORD,"Chicago, IL",6,F
3635.00,0.00,0.00,984.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",IAH,"Houston, TX",4,F
3636.00,0.00,0.00,213.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",CWA,"Mosinee, WI",7,F
3643.00,358.00,0.00,1460.00,American Airlines Inc.,13342,"Milwaukee, WI",PHX,"Phoenix, AZ",1,F
3653.00,0.00,0.00,860.00,JetBlue Airways,13342,"Milwaukee, WI",BOS,"Boston, MA",6,F
3658.00,0.00,0.00,252.00,SkyWest Airlines Inc.,11977,"Green Bay, WI",MSP,"Minneapolis, MN",3,F
3659.00,0.00,0.00,1222.00,Sun Country Airlines d/b/a MN Airlines,14635,"Fort Myers, FL",MSN,"Madison, WI",3,F
3659.00,4.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",8,F
3668.00,0.00,0.00,296.00,SkyWest Airlines Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",9,F
3668.00,25.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",3,F
3668.00,431.00,0.00,669.00,Southwest Airlines Co.,13342,"Milwaukee, WI",ATL,"Atlanta, GA",4,F
3670.00,0.00,0.00,860.00,JetBlue Airways,13342,"Milwaukee, WI",BOS,"Boston, MA",7,F
3671.00,0.00,0.00,108.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MSN,"Madison, WI",5,F
3673.00,0.00,0.00,108.00,SkyWest Airlines Inc.,13930,"Chicago, IL",MSN,"Madison, WI",3,F
3674.00,1026.00,0.00,634.00,Southwest Airlines Co.,11278,"Washington, DC",MKE,"Milwaukee, WI",2,F
3677.00,0.00,0.00,252.00,Endeavor Air Inc.,13487,"Minneapolis, MN",GRB,"Green Bay, WI",5,F
3683.00,1749.00,1339.00,850.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DAL,"Dallas, TX",1,F
3684.00,0.00,0.00,860.00,SkyWest Airlines Inc.,10721,"Boston, MA",MKE,"Milwaukee, WI",4,F
3685.00,4621.00,0.00,669.00,Southwest Airlines Co.,13342,"Milwaukee, WI",ATL,"Atlanta, GA",6,F
3687.00,0.00,90.00,1460.00,American Airlines Inc.,13342,"Milwaukee, WI",PHX,"Phoenix, AZ",3,F
3691.00,0.00,0.00,1066.00,Frontier Airlines Inc.,13342,"Milwaukee, WI",MCO,"Orlando, FL",10,F
3692.00,3.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",6,F
3696.00,0.00,0.00,296.00,SkyWest Airlines Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",5,F
3698.00,0.00,0.00,745.00,JetBlue Airways,12478,"New York, NY",MKE,"Milwaukee, WI",8,F
3703.00,0.00,0.00,175.00,Endeavor Air Inc.,11203,"Mosinee, WI",MSP,"Minneapolis, MN",9,F
3703.00,1564.00,0.00,669.00,Southwest Airlines Co.,10397,"Atlanta, GA",MKE,"Milwaukee, WI",5,F
3704.00,0.00,0.00,108.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MSN,"Madison, WI",6,F
3706.00,0.00,0.00,984.00,United Air Lines Inc.,13342,"Milwaukee, WI",IAH,"Houston, TX",7,F
3706.00,873.00,0.00,634.00,Southwest Airlines Co.,11278,"Washington, DC",MKE,"Milwaukee, WI",1,F
3716.00,0.00,0.00,1396.00,American Airlines Inc.,13485,"Madison, WI",PHX,"Phoenix, AZ",5,F
3720.00,0.00,0.00,160.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",ATW,"Appleton, WI",6,F
3723.00,0.00,0.00,108.00,SkyWest Airlines Inc.,13485,"Madison, WI",ORD,"Chicago, IL",3,F
3723.00,0.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",6,F
3723.00,1954.00,0.00,669.00,Southwest Airlines Co.,10397,"Atlanta, GA",MKE,"Milwaukee, WI",4,F
3724.00,0.00,0.00,108.00,SkyWest Airlines Inc.,13485,"Madison, WI",ORD,"Chicago, IL",9,F
3724.00,0.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",10,F
3726.00,0.00,0.00,296.00,SkyWest Airlines Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",6,F
3730.00,1273.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",5,F
3739.00,0.00,0.00,175.00,Endeavor Air Inc.,11203,"Mosinee, WI",MSP,"Minneapolis, MN",6,F
3744.00,387.00,4654.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",4,F
3747.00,0.00,0.00,860.00,JetBlue Airways,10721,"Boston, MA",MKE,"Milwaukee, WI",10,F
3751.00,205.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",9,F
3762.00,0.00,0.00,860.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",BOS,"Boston, MA",6,F
3770.00,0.00,0.00,173.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",GRB,"Green Bay, WI",7,F
3781.00,0.00,0.00,296.00,SkyWest Airlines Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",6,F
3782.00,0.00,0.00,860.00,JetBlue Airways,10721,"Boston, MA",MKE,"Milwaukee, WI",6,F
3790.00,493.00,0.00,108.00,Envoy Air,13930,"Chicago, IL",MSN,"Madison, WI",1,F
3793.00,0.00,0.00,175.00,Endeavor Air Inc.,11203,"Mosinee, WI",MSP,"Minneapolis, MN",10,F
3795.00,0.00,0.00,860.00,SkyWest Airlines Inc.,10721,"Boston, MA",MKE,"Milwaukee, WI",6,F
3798.00,0.00,0.00,108.00,Air Wisconsin Airlines Corp,13485,"Madison, WI",ORD,"Chicago, IL",5,F
3805.00,0.00,0.00,1183.00,Spirit Air Lines,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",3,F
3808.00,0.00,0.00,175.00,Endeavor Air Inc.,13487,"Minneapolis, MN",CWA,"Mosinee, WI",8,F
3815.00,41.00,0.00,725.00,United Air Lines Inc.,13342,"Milwaukee, WI",EWR,"Newark, NJ",8,F
3816.00,0.00,0.00,175.00,Endeavor Air Inc.,13487,"Minneapolis, MN",CWA,"Mosinee, WI",7,F
3821.00,0.00,0.00,896.00,Frontier Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",9,F
3824.00,9.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",1,F
3827.00,254.00,0.00,725.00,United Air Lines Inc.,11618,"Newark, NJ",MKE,"Milwaukee, WI",8,F
3831.00,0.00,0.00,175.00,Endeavor Air Inc.,13487,"Minneapolis, MN",CWA,"Mosinee, WI",5,F
3846.00,0.00,0.00,896.00,Frontier Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",7,F
3855.00,0.00,0.00,896.00,SkyWest Airlines Inc.,11292,"Denver, CO",MKE,"Milwaukee, WI",6,F
3858.00,418.00,0.00,1460.00,American Airlines Inc.,13342,"Milwaukee, WI",PHX,"Phoenix, AZ",10,F
3859.00,0.00,0.00,860.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",BOS,"Boston, MA",5,F
3861.00,0.00,0.00,160.00,SkyWest Airlines Inc.,10408,"Appleton, WI",ORD,"Chicago, IL",5,F
3861.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",4,F
3861.00,0.00,0.00,296.00,SkyWest Airlines Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",10,F
3866.00,2547.00,4212.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",1,F
3867.00,0.00,0.00,296.00,SkyWest Airlines Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",7,F
3869.00,0.00,0.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",8,F
3875.00,0.00,0.00,896.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",9,F
3878.00,0.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",7,F
3881.00,0.00,13036.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",3,F
3882.00,0.00,0.00,738.00,Endeavor Air Inc.,13342,"Milwaukee, WI",LGA,"New York, NY",6,F
3886.00,0.00,0.00,1396.00,American Airlines Inc.,13485,"Madison, WI",PHX,"Phoenix, AZ",10,F
3889.00,0.00,0.00,108.00,Air Wisconsin Airlines Corp,13485,"Madison, WI",ORD,"Chicago, IL",6,F
3890.00,0.00,0.00,296.00,SkyWest Airlines Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",5,F
3893.00,803.00,0.00,1460.00,American Airlines Inc.,13342,"Milwaukee, WI",PHX,"Phoenix, AZ",6,F
3897.00,0.00,0.00,1524.00,Spirit Air Lines,12889,"Las Vegas, NV",MKE,"Milwaukee, WI",2,F
3905.00,0.00,0.00,252.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",GRB,"Green Bay, WI",4,F
3905.00,0.00,5250.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",5,F
3906.00,0.00,0.00,213.00,Air Wisconsin Airlines Corp,11203,"Mosinee, WI",ORD,"Chicago, IL",7,F
3908.00,8.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",4,F
3912.00,0.00,0.00,173.00,Air Wisconsin Airlines Corp,11977,"Green Bay, WI",ORD,"Chicago, IL",7,F
3913.00,0.00,0.00,296.00,SkyWest Airlines Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",7,F
3914.00,0.00,0.00,252.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",GRB,"Green Bay, WI",3,F
3914.00,0.00,0.00,738.00,Endeavor Air Inc.,13342,"Milwaukee, WI",LGA,"New York, NY",8,F
3914.00,0.00,0.00,896.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",6,F
3916.00,143.00,0.00,896.00,United Air Lines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",6,F
3920.00,100.00,0.00,1460.00,American Airlines Inc.,13342,"Milwaukee, WI",PHX,"Phoenix, AZ",7,F
3925.00,0.00,0.00,296.00,SkyWest Airlines Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",10,F
3928.00,0.00,0.00,984.00,SkyWest Airlines Inc.,12266,"Houston, TX",MKE,"Milwaukee, WI",5,F
3937.00,0.00,0.00,738.00,Endeavor Air Inc.,12953,"New York, NY",MKE,"Milwaukee, WI",6,F
3946.00,0.00,0.00,1524.00,Spirit Air Lines,12889,"Las Vegas, NV",MKE,"Milwaukee, WI",9,F
3950.00,1083.00,0.00,850.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DAL,"Dallas, TX",6,F
3954.00,0.00,0.00,296.00,SkyWest Airlines Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",8,F
3956.00,0.00,0.00,738.00,Endeavor Air Inc.,12953,"New York, NY",MKE,"Milwaukee, WI",8,F
3957.00,171.00,0.00,67.00,Air Wisconsin Airlines Corp,13342,"Milwaukee, WI",ORD,"Chicago, IL",7,F
3965.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11977,"Green Bay, WI",DTW,"Detroit, MI",3,F
3966.00,0.00,0.00,896.00,Frontier Airlines Inc.,11292,"Denver, CO",MKE,"Milwaukee, WI",6,F
3970.00,0.00,0.00,1524.00,Spirit Air Lines,12889,"Las Vegas, NV",MKE,"Milwaukee, WI",8,F
3977.00,502.00,0.00,634.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DCA,"Washington, DC",2,F
3978.00,0.00,0.00,67.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MKE,"Milwaukee, WI",10,F
3982.00,0.00,0.00,1183.00,Spirit Air Lines,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",3,F
3987.00,0.00,0.00,896.00,Frontier Airlines Inc.,11292,"Denver, CO",MKE,"Milwaukee, WI",7,F
3989.00,0.00,0.00,1524.00,Spirit Air Lines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",8,F
3991.00,0.00,0.00,860.00,JetBlue Airways,10721,"Boston, MA",MKE,"Milwaukee, WI",8,F
3991.00,0.00,0.00,896.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",10,F
4001.00,0.00,0.00,175.00,Endeavor Air Inc.,13487,"Minneapolis, MN",CWA,"Mosinee, WI",6,F
4002.00,265.00,0.00,725.00,United Air Lines Inc.,11618,"Newark, NJ",MKE,"Milwaukee, WI",9,F
4003.00,113.00,0.00,1183.00,Southwest Airlines Co.,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",4,F
4008.00,0.00,0.00,1066.00,Spirit Air Lines,13204,"Orlando, FL",MKE,"Milwaukee, WI",1,F
4016.00,1062.00,0.00,669.00,Southwest Airlines Co.,13342,"Milwaukee, WI",ATL,"Atlanta, GA",3,F
4017.00,0.00,0.00,175.00,Endeavor Air Inc.,11203,"Mosinee, WI",MSP,"Minneapolis, MN",8,F
4018.00,1.00,0.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",7,F
4020.00,0.00,0.00,860.00,JetBlue Airways,13342,"Milwaukee, WI",BOS,"Boston, MA",8,F
4024.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",3,F
4025.00,2057.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",9,F
4029.00,132.00,930.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",10,F
4037.00,1505.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",7,F
4039.00,0.00,0.00,173.00,Envoy Air,11977,"Green Bay, WI",ORD,"Chicago, IL",5,F
4043.00,0.00,0.00,860.00,JetBlue Airways,10721,"Boston, MA",MKE,"Milwaukee, WI",7,F
4049.00,1860.00,0.00,669.00,Southwest Airlines Co.,10397,"Atlanta, GA",MKE,"Milwaukee, WI",6,F
4058.00,1459.00,0.00,669.00,Southwest Airlines Co.,10397,"Atlanta, GA",MKE,"Milwaukee, WI",3,F
4071.00,0.00,0.00,296.00,SkyWest Airlines Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",8,F
4076.00,0.00,0.00,860.00,SkyWest Airlines Inc.,10721,"Boston, MA",MKE,"Milwaukee, WI",5,F
4084.00,0.00,0.00,860.00,Republic Airline,10721,"Boston, MA",MKE,"Milwaukee, WI",8,F
4087.00,9.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",4,F
4094.00,0.00,0.00,1396.00,American Airlines Inc.,13485,"Madison, WI",PHX,"Phoenix, AZ",3,F
4097.00,0.00,0.00,213.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",CWA,"Mosinee, WI",8,F
4101.00,0.00,0.00,984.00,SkyWest Airlines Inc.,12266,"Houston, TX",MKE,"Milwaukee, WI",4,F
4116.00,0.00,0.00,896.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",7,F
4118.00,0.00,0.00,1183.00,Southwest Airlines Co.,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",10,F
4125.00,0.00,0.00,252.00,Endeavor Air Inc.,13487,"Minneapolis, MN",GRB,"Green Bay, WI",1,F
4135.00,0.00,0.00,175.00,Endeavor Air Inc.,11203,"Mosinee, WI",MSP,"Minneapolis, MN",7,F
4135.00,0.00,0.00,1141.00,Allegiant Air,14761,"Sanford, FL",ATW,"Appleton, WI",3,F
4137.00,0.00,0.00,725.00,Republic Airline,13342,"Milwaukee, WI",EWR,"Newark, NJ",8,F
4148.00,0.00,0.00,826.00,Frontier Airlines Inc.,13485,"Madison, WI",DEN,"Denver, CO",10,F
4155.00,0.00,0.00,860.00,Republic Airline,13342,"Milwaukee, WI",BOS,"Boston, MA",8,F
4156.00,5.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",8,F
4166.00,128.00,0.00,725.00,United Air Lines Inc.,13342,"Milwaukee, WI",EWR,"Newark, NJ",9,F
4168.00,0.00,0.00,896.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",8,F
4171.00,0.00,0.00,252.00,Endeavor Air Inc.,11977,"Green Bay, WI",MSP,"Minneapolis, MN",1,F
4183.00,64.00,0.00,896.00,United Air Lines Inc.,11292,"Denver, CO",MKE,"Milwaukee, WI",3,F
4191.00,2291.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",9,F
4207.00,0.00,0.00,725.00,Republic Airline,11618,"Newark, NJ",MKE,"Milwaukee, WI",8,F
4219.00,0.00,0.00,984.00,SkyWest Airlines Inc.,12266,"Houston, TX",MKE,"Milwaukee, WI",3,F
4225.00,445.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",4,F
4227.00,84.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",5,F
4236.00,460.00,0.00,634.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DCA,"Washington, DC",1,F
4238.00,0.00,0.00,67.00,Air Wisconsin Airlines Corp,13342,"Milwaukee, WI",ORD,"Chicago, IL",10,F
4246.00,0.00,0.00,173.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",GRB,"Green Bay, WI",8,F
4252.00,0.00,0.00,213.00,Air Wisconsin Airlines Corp,11203,"Mosinee, WI",ORD,"Chicago, IL",8,F
4253.00,0.00,0.00,1066.00,Spirit Air Lines,13204,"Orlando, FL",MKE,"Milwaukee, WI",7,F
4258.00,4470.00,0.00,1075.00,Southwest Airlines Co.,15304,"Tampa, FL",MKE,"Milwaukee, WI",8,F
4263.00,16.00,0.00,67.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MKE,"Milwaukee, WI",9,F
4265.00,1.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",10,F
4265.00,46.00,0.00,896.00,United Air Lines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",3,F
4266.00,4422.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",6,F
4268.00,0.00,0.00,826.00,Frontier Airlines Inc.,11292,"Denver, CO",MSN,"Madison, WI",10,F
4270.00,0.00,0.00,1524.00,Spirit Air Lines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",1,F
4276.00,0.00,0.00,173.00,Air Wisconsin Airlines Corp,11977,"Green Bay, WI",ORD,"Chicago, IL",8,F
4276.00,1911.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",10,F
4282.00,0.00,0.00,1460.00,American Airlines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",6,F
4283.00,0.00,0.00,67.00,SkyWest Airlines Inc.,13930,"Chicago, IL",MKE,"Milwaukee, WI",2,F
4285.00,802.00,0.00,173.00,Envoy Air,13930,"Chicago, IL",GRB,"Green Bay, WI",5,F
4288.00,0.00,0.00,67.00,SkyWest Airlines Inc.,13930,"Chicago, IL",MKE,"Milwaukee, WI",1,F
4297.00,1211.00,147.00,1075.00,Southwest Airlines Co.,15304,"Tampa, FL",MKE,"Milwaukee, WI",2,F
4324.00,0.00,0.00,774.00,Delta Air Lines Inc.,10397,"Atlanta, GA",GRB,"Green Bay, WI",5,F
4324.00,0.00,0.00,984.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",IAH,"Houston, TX",3,F
4332.00,0.00,0.00,67.00,SkyWest Airlines Inc.,13930,"Chicago, IL",MKE,"Milwaukee, WI",3,F
4340.00,1503.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",5,F
4349.00,0.00,0.00,1452.00,Allegiant Air,10466,"Phoenix, AZ",ATW,"Appleton, WI",3,F
4359.00,0.00,0.00,311.00,SkyWest Airlines Inc.,13485,"Madison, WI",DTW,"Detroit, MI",7,F
4368.00,0.00,0.00,896.00,United Air Lines Inc.,11292,"Denver, CO",MKE,"Milwaukee, WI",6,F
4380.00,83.00,0.00,1075.00,Southwest Airlines Co.,13342,"Milwaukee, WI",TPA,"Tampa, FL",8,F
4385.00,0.00,0.00,228.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",MSN,"Madison, WI",1,F
4389.00,2876.00,0.00,436.00,Southwest Airlines Co.,13198,"Kansas City, MO",MKE,"Milwaukee, WI",10,F
4409.00,0.00,0.00,1524.00,Spirit Air Lines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",2,F
4417.00,2134.00,0.00,774.00,Delta Air Lines Inc.,11977,"Green Bay, WI",ATL,"Atlanta, GA",8,F
4418.00,262.00,0.00,1396.00,American Airlines Inc.,14107,"Phoenix, AZ",MSN,"Madison, WI",3,F
4433.00,8220.00,59.00,641.00,Southwest Airlines Co.,10821,"Baltimore, MD",MKE,"Milwaukee, WI",2,F
4434.00,0.00,0.00,1524.00,Spirit Air Lines,12889,"Las Vegas, NV",MKE,"Milwaukee, WI",6,F
4440.00,0.00,0.00,236.00,SkyWest Airlines Inc.,10408,"Appleton, WI",MSP,"Minneapolis, MN",6,F
4447.00,0.00,0.00,67.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MKE,"Milwaukee, WI",8,F
4448.00,1154.00,0.00,1694.00,Alaska Airlines Inc.,14747,"Seattle, WA",MKE,"Milwaukee, WI",4,F
4451.00,0.00,0.00,160.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",ATW,"Appleton, WI",10,F
4453.00,21.00,0.00,67.00,Air Wisconsin Airlines Corp,13342,"Milwaukee, WI",ORD,"Chicago, IL",9,F
4461.00,0.00,0.00,1066.00,Spirit Air Lines,13342,"Milwaukee, WI",MCO,"Orlando, FL",7,F
4471.00,0.00,0.00,1066.00,Spirit Air Lines,13204,"Orlando, FL",MKE,"Milwaukee, WI",6,F
4471.00,2068.00,0.00,1075.00,Southwest Airlines Co.,15304,"Tampa, FL",MKE,"Milwaukee, WI",1,F
4472.00,1.00,0.00,160.00,Air Wisconsin Airlines Corp,10408,"Appleton, WI",ORD,"Chicago, IL",10,F
4481.00,0.00,0.00,160.00,SkyWest Airlines Inc.,13930,"Chicago, IL",ATW,"Appleton, WI",5,F
4482.00,0.00,0.00,1452.00,Allegiant Air,10408,"Appleton, WI",AZA,"Phoenix, AZ",3,F
4497.00,6861.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",3,F
4499.00,5431.00,0.00,850.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DAL,"Dallas, TX",9,F
4502.00,0.00,0.00,1141.00,Allegiant Air,10408,"Appleton, WI",SFB,"Sanford, FL",3,F
4502.00,3320.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",4,F
4513.00,0.00,0.00,1524.00,Spirit Air Lines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",5,F
4534.00,0.00,0.00,67.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",ORD,"Chicago, IL",2,F
4539.00,0.00,0.00,1066.00,Spirit Air Lines,13204,"Orlando, FL",MKE,"Milwaukee, WI",10,F
4541.00,0.00,0.00,1066.00,Spirit Air Lines,13342,"Milwaukee, WI",MCO,"Orlando, FL",5,F
4543.00,5425.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",7,F
4547.00,0.00,0.00,1524.00,Spirit Air Lines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",6,F
4548.00,0.00,0.00,236.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",ATW,"Appleton, WI",9,F
4564.00,0.00,0.00,1066.00,Spirit Air Lines,13342,"Milwaukee, WI",MCO,"Orlando, FL",6,F
4573.00,266.00,0.00,108.00,Envoy Air,13485,"Madison, WI",ORD,"Chicago, IL",1,F
4574.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11977,"Green Bay, WI",DTW,"Detroit, MI",5,F
4580.00,1159.00,0.00,1075.00,Southwest Airlines Co.,13342,"Milwaukee, WI",TPA,"Tampa, FL",5,F
4583.00,0.00,0.00,311.00,SkyWest Airlines Inc.,11433,"Detroit, MI",MSN,"Madison, WI",7,F
4602.00,3732.00,0.00,1075.00,Southwest Airlines Co.,15304,"Tampa, FL",MKE,"Milwaukee, WI",10,F
4618.00,0.00,0.00,108.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MSN,"Madison, WI",7,F
4619.00,0.00,0.00,236.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",ATW,"Appleton, WI",6,F
4631.00,2344.00,0.00,850.00,Southwest Airlines Co.,11259,"Dallas, TX",MKE,"Milwaukee, WI",8,F
4645.00,0.00,0.00,173.00,Air Wisconsin Airlines Corp,11977,"Green Bay, WI",ORD,"Chicago, IL",6,F
4660.00,56.00,0.00,67.00,Air Wisconsin Airlines Corp,13342,"Milwaukee, WI",ORD,"Chicago, IL",8,F
4662.00,0.00,0.00,1066.00,Spirit Air Lines,13342,"Milwaukee, WI",MCO,"Orlando, FL",10,F
4665.00,4445.00,0.00,850.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DAL,"Dallas, TX",8,F
4669.00,0.00,0.00,236.00,SkyWest Airlines Inc.,10408,"Appleton, WI",MSP,"Minneapolis, MN",9,F
4671.00,1068.00,0.00,436.00,Southwest Airlines Co.,13342,"Milwaukee, WI",MCI,"Kansas City, MO",10,F
4672.00,0.00,0.00,173.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",GRB,"Green Bay, WI",10,F
4678.00,0.00,0.00,67.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",MKE,"Milwaukee, WI",2,F
4687.00,0.00,0.00,896.00,Frontier Airlines Inc.,11292,"Denver, CO",MKE,"Milwaukee, WI",10,F
4688.00,0.00,0.00,108.00,Air Wisconsin Airlines Corp,13485,"Madison, WI",ORD,"Chicago, IL",7,F
4697.00,0.00,0.00,1524.00,Spirit Air Lines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",10,F
4702.00,321.00,0.00,1694.00,Alaska Airlines Inc.,13342,"Milwaukee, WI",SEA,"Seattle, WA",4,F
4711.00,0.00,0.00,67.00,Air Wisconsin Airlines Corp,13342,"Milwaukee, WI",ORD,"Chicago, IL",2,F
4712.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",5,F
4716.00,3060.00,0.00,850.00,Southwest Airlines Co.,13342,"Milwaukee, WI",DAL,"Dallas, TX",3,F
4736.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",9,F
